province,points,percentage
Northern Spain,87.42059520674216,57.76662102540697
Galicia,87.44498777506112,6.222425072265328
Central Spain,85.53416149068323,7.348242811501597
Catalonia,87.46140503035559,17.541457477559714
Levante,86.59955752212389,6.876616461280998
Andalucia,89.72872340425532,2.860185607789442
Spanish Islands,88.03571428571429,0.42598509052183176
Spain Other,86.15873015873017,0.9584664536741214
